# ModEM impedance responses for Created using MTpy calculated floor_egbert error of 5%, data rotated 0.0_deg clockwise from N       
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error                             
>  Full_Impedance
>  exp(+i\omega t)
>  [mV/km]/[nT]
>     0.00
>  -20.519 131.990
>     17    28
4.869680E+02          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZYY  -2.376289E-01  -1.376876E-01   2.000000E+15
1.000000E+03          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZXX   1.630399E-01   1.135211E-01   2.000000E+15
1.000000E+03          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZXY   2.722455E-01   2.446296E-01   2.000000E+15
1.000000E+03          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZYX  -3.706817E-01  -3.181601E-01   2.000000E+15
1.000000E+03          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZYY  -1.695652E-01  -1.179519E-01   2.000000E+15
1.000000E-02          Synth02       -19.232  136.306  138639.223 -179818.832       0.100     ZXX   9.437661E-04  -1.315875E-04   2.000000E+15
1.000000E-02          Synth02       -19.232  136.306  138639.223 -179818.832       0.100     ZXY   2.411053E+01   5.226338E+01   2.000000E+15
1.000000E-02          Synth02       -19.232  136.306  138639.223 -179818.832       0.100     ZYX  -2.456952E+01  -5.300341E+01   2.000000E+15
1.000000E-02          Synth02       -19.232  136.306  138639.223 -179818.832       0.100     ZYY  -8.085549E-04   1.339658E-04   2.000000E+15
2.053530E-02          Synth02       -19.232  136.306  138639.223 -179818.832       0.100     ZXX   9.488741E-04  -2.062204E-04   2.000000E+15
2.053530E-02          Synth02       -19.232  136.306  138639.223 -179818.832       0.100     ZXY   1.420981E+01   3.047428E+01   2.000000E+15
2.053530E-02          Synth02       -19.232  136.306  138639.223 -179818.832       0.100     ZYX  -1.453299E+01  -3.090041E+01   2.000000E+15
2.053530E-02          Synth02       -19.232  136.306  138639.223 -179818.832       0.100     ZYY  -7.981499E-04   2.145393E-04   2.000000E+15
