station,freq,lon,lat,phi_min,phi_max,azimuth,skew,n_skew,elliptic,tip_mag_re,tip_mag_im,tip_ang_re,tip_ang_im
10080,1.0547,143.96099999999998,-23.07986672222222,37.257785437118081,38.654940174457579,66.00014569380734,-0.069747867458583565,-0.13949573491716713,0.018404750008428773,0.010863782313151162,0.0063638086448947377,108.68990151058351,-35.570350177742156
10090,1.0547,143.9289,-23.04490005555556,36.317156482481309,39.649579065271631,79.757457880816517,0.65893259746335475,1.3178651949267095,0.04386686565852959,0.032917973207404493,0.010922715474534023,-17.812065949711304,158.43787794246305
10100,1.0547,143.89691666666667,-23.01031672222222,38.114978125533206,40.658073415356505,12.452306107177362,-0.25792697214755195,-0.51585394429510389,0.032283823465988529,0.080979995923345163,0.011202354752011069,147.08504518133338,33.500331759034538
10110,1.0547,143.86321666666666,-22.978250027777776,36.397824795736888,39.108016804644016,-47.635536901435415,0.64072092296399275,1.2814418459279855,0.035893805717059336,0.019109339237726144,0.015034762866192602,127.08061955578708,-24.7155448683137
10120,1.0547,143.83611666666667,-22.944416694444445,36.261589177845529,37.625811110382791,-0.079656036402633357,-0.26202690883336344,-0.52405381766672687,0.018463525949154406,0.0041375060403012103,0.0072240817345033542,66.327421137399753,151.27925358615806
10130,1.0547,143.80398333333335,-22.90808336111111,35.491055784262848,37.129444056778269,15.263927442014438,-0.12587845746753482,-0.25175691493506963,0.022560961107424019,0.076844655836300027,0.022391437148912528,-14.244988162032081,166.47951839043901
10140,1.0547,143.77198333333334,-22.873583361111113,34.473287075661496,35.041090338148884,-49.469787578829994,0.20736226356595186,0.41472452713190372,0.0081681413775358466,0.026882040183576861,0.009490294638356862,-15.800178219658187,161.75430872699494
10150,1.0547,143.73991666666666,-22.83913336111111,34.441258615377592,35.540698519745625,47.242120789434537,0.093595004912759128,0.18719000982551826,0.015710333768534111,0.030750289651122135,0.0042528375788182882,83.155344410054937,102.65764476810888
10160,1.0547,143.7039333333333,-22.804766694444446,34.5221382587157,36.54335345303361,26.451191607943908,0.020336165977362156,0.040672331954724313,0.02844158459518183,0.014238099970354506,0.0039286002458123678,168.67477688691835,-38.847138724516391
10170,1.0547,143.672,-22.779116694444443,36.82647997661099,39.250394056693715,-1.1210933027272059,0.33515790180556243,0.67031580361112486,0.031861378518544155,0.012536413726702268,0.0064928287563657486,-164.16038666825412,-125.1902455126188
10180,1.0547,143.63694999999998,-22.745366694444446,36.89115965819262,39.143462835582646,-1.5550160186672206,0.221690825103184,0.44338165020636799,0.029622073517553343,0.019569957858104857,0.0061312060195216084,-39.551985716857402,68.336671207422029
10190,1.0547,143.59896666666668,-22.71048336111111,37.178511362746249,39.1435511933689,-30.63717505186936,-0.43761103921313677,-0.87522207842627353,0.025746681428818457,0.016567981422686954,0.013529577630403841,139.99026256122684,32.968173263285266
10200a,1.0547,143.5686111111111,-22.68306113888889,38.599465252777449,41.520290199272004,10.625401893189663,0.47507104764992547,0.95014209529985094,0.036455739661395099,0.011193957497094403,0.006492162580528156,-114.40389262197561,163.68676712647178
10210,1.0547,143.532,-22.650716694444444,41.138118823551871,44.910896177911148,-22.3214551212189,-0.28316372282031355,-0.56632744564062709,0.043844515295092361,0.033108385588101391,0.0057263100263702975,143.07819271232768,-156.65168842325306
10220,1.0547,143.49698333333333,-22.619350027777777,39.014719739738112,41.166627236754429,-7.2670248884532196,-0.61109993923869577,-1.2221998784773915,0.02683800632143547,0.0062760693569431829,0.01106402582049789,83.120857865855115,131.38941362202237
