FREQ,STATION,LAT,LON,ZXXre,ZXXim,ZXYre,ZXYim,ZYXre,ZYXim,ZYYre,ZYYim,TXre,TXim,TYre,TYim,RHOxx,RHOxy,RHOyx,RHOyy,PHSxx,PHSxy,PHSyx,PHSyy
0.00097655989999999998,VIC095,-34.95789086111112,141.99325988888887,0.45057999999999998,0.25784000000000001,0.60916000000000003,0.69672999999999996,-0.32900000000000001,-0.36577999999999999,-0.18043999999999999,-0.18164,0.11524,-0.078587000000000004,0.10604,0.056877999999999998,55.194525599504949,175.41342799351077,49.569106493109132,13.425020462134478,29.779926089881105,48.836380558693456,48.030273675547193,-134.81011189878828
0.00097655989999999998,VIC094,-34.99594127777778,141.47935980555556,0.15181,0.075417999999999999,0.28913,0.27603,-0.15301000000000001,-0.16522999999999999,-0.0031150000000000001,-0.014201999999999999,0.053297999999999998,-0.14937,0.044788000000000001,-0.040967000000000003,5.8847697563662003,32.724816531991529,10.386052714226746,0.043294841207385221,26.417820645010273,43.672163047111006,47.199002681270173,-102.37108742061092
0.00097655989999999998,VIC093,-34.998691694444446,141.07961972222222,0.17618,0.040703000000000003,1.0145999999999999,1.0434000000000001,-0.53942999999999997,-0.57738,0.064759999999999998,-0.045454000000000001,0.077162999999999995,-0.12997,0.061952,-0.016102999999999999,6.696184557444969,433.7873631714757,127.86770976363049,1.2820357903288881,13.008843070367595,45.801754492068525,46.94620257973429,-35.064397922864408
0.00097655989999999998,VIC091,-35.493490361111114,142.9922799722222,0.19137000000000001,0.19503999999999999,0.26757999999999998,0.33585999999999999,-0.35808000000000001,-0.43496000000000001,-0.17280999999999999,-0.17323,0.16439999999999999,-0.084365999999999997,0.032391000000000003,0.066444000000000003,15.291039187662733,37.765424527466266,65.006045814496403,12.261803705026182,45.54416083551439,51.455632493715648,50.537145293431649,-134.93045828349673
0.00097655989999999998,VIC090,-35.542360583333334,142.46493994444444,0.31913999999999998,0.18608,0.49708000000000002,0.62224000000000002,-0.14509,-0.28282000000000002,0.17230000000000001,0.24504999999999999,0.19237000000000001,-0.061029,0.058564999999999999,0.059511000000000001,27.950380923894159,129.89907613450032,20.692690842620106,18.378144033970678,30.245049992560279,51.380190204967064,62.841640725205991,54.888111050746389
0.00097655989999999998,VIC099,-34.49661119444445,141.53230983333336,0.51290999999999998,0.31874999999999998,0.75360000000000005,0.78590000000000004,-0.33015,-0.36759999999999998,-0.11158,-0.10758,0.040836999999999998,-0.15351999999999999,0.028448999999999999,-0.031158000000000002,74.68630047168638,242.80164893111015,49.997707769897168,4.9200367125457438,31.859052263826847,46.20193712252464,48.072260938958465,-136.04561815494588
0.00097655989999999998,VIC098,-34.493451722222225,141.00512972222222,0.1648,0.11901,0.36413000000000001,0.35891000000000001,-0.39023999999999998,-0.39433000000000001,-0.1923,-0.20821999999999999,-0.021607000000000001,-0.19769,0.060727000000000003,-0.017115999999999999,8.4628541679829379,53.536305351059383,63.034209473479308,16.452622803782948,35.834860224090853,44.586359298251409,45.298682865071129,-132.72378685765923
0.00097655989999999998,VIC018,-37.99449005555556,144.47864,0.27306999999999998,0.23089000000000001,0.67410999999999999,0.41593000000000002,-0.71453,-0.35643000000000002,0.75575000000000003,0.19836999999999999,0.19139999999999999,-0.11899999999999999,-0.17405999999999999,-0.058049000000000003,26.189364728164652,128.49637938236046,130.57989905176325,125.03251861969757,40.215659307772107,31.674840051718796,26.51146144883262,14.707284335096775
0.00097655989999999998,VIC017,-37.99654011111111,144.00183,0.037746000000000002,0.098080000000000001,0.19672000000000001,0.12998999999999999,-0.75609999999999999,-0.36699999999999999,0.37484000000000001,0.022914,0.23982000000000001,-0.075056999999999999,-0.085811999999999999,-0.014112,2.2619087505026574,11.386123575215409,144.66623296737865,28.88303666697762,68.950824476700092,33.456205749307493,25.891265333968818,3.4981426553342692
0.00097655989999999998,VIC016,-37.97746025,143.46447997222222,0.11666,0.10455,-0.025274000000000001,0.013304,-0.65168999999999999,-0.52312999999999998,0.12837999999999999,-0.077178999999999998,0.36656,-0.10048,-0.22881000000000001,0.0027962,5.0258582397249771,0.16707044636995641,143.02550268549834,4.5953192304947192,41.866506991943993,152.23809590686648,38.754998287155047,-31.013283060899681
0.00097655989999999998,VIC015,-37.96734038888889,143.01092997222221,-1.5279,-0.054075999999999999,1.9749000000000001,0.94474000000000002,0.25830999999999998,0.35422999999999999,0.30514999999999998,0.21654000000000001,0.60577999999999999,-0.13852,-0.27416000000000001,0.0069255999999999996,478.70133184375055,981.56061447946001,39.363268755966736,28.673324411538914,-177.97301271722955,25.565221021169325,233.89989005770244,35.360206073181033
0.00097655989999999998,VIC014,-37.98032063888889,142.46695994444445,0.047345999999999999,-0.078336000000000003,-0.19308,-0.11495,0.38205,0.36508000000000002,-0.034945999999999998,0.072909000000000002,0.57950000000000002,-0.034384999999999999,-0.13643,0.075157000000000002,1.7158543192281397,10.341073578794296,57.189652964452058,1.3387699406866904,-58.851383691849385,-149.23258542023697,223.69883123012366,115.60885791722467
0.00097655989999999998,VIC013,-37.99574094444444,142.0231398888889,0.21234,0.17662,0.1862,0.12153,-0.27626000000000001,-0.17646000000000001,-0.025440999999999998,-0.08183,0.62431000000000003,-0.10915,0.020056999999999998,0.11106000000000001,15.622779514088183,10.125335046012026,22.007399484660397,1.5039309684946107,39.752980341745378,33.131893385182629,32.568247340569542,-107.27050320908454
0.00097655989999999998,VIC011,-38.030951916666666,141.02691972222223,-0.017641,0.025638000000000001,0.40149000000000001,0.20047000000000001,-0.46451999999999999,-0.19852,0.21726999999999999,0.0019434000000000001,0.61990999999999996,-0.29159000000000002,0.12274,0.018593999999999999,0.19835177033175333,41.243233722785469,52.262850604453448,9.6686398250757613,124.53109012331548,26.533646846442203,23.140210554726195,0.51247594473831726
0.00097655989999999998,VIC010,-38.46585,147.02672,0.0018277,0.087819999999999995,0.36148999999999998,0.33639000000000002,-0.75988,-0.17852000000000001,-0.13625999999999999,-0.093156000000000003,0.081345000000000001,-0.070709999999999995,-0.043157000000000001,-0.029506000000000001,1.5801781103831931,49.937183003316029,124.78231080346427,5.5797556168341549,88.807738773299107,42.940183917571069,13.220849767682751,-145.64100567174671
