station,freq,lon,lat,phi_min,phi_max,azimuth,skew,n_skew,elliptic,tip_mag_re,tip_mag_im,tip_ang_re,tip_ang_im
VIC061,0.00012207,142.00275988888887,-36.49721091666667,24.040331996123108,52.624526641990229,68.551349496133,13.37183071728893,26.743661434577859,0.37284611429070985,0.38846243094538757,0.088400451754728035,174.7294029543979,-5.0595944606341039
VIC063,0.00012207,143.00199997222222,-36.486130361111115,13.059767156098484,85.318333475358401,3.106667453024258,25.712054355781792,51.424108711563584,0.73449848955667763,0.3699065539687017,0.16260455307585947,173.4201148579495,-96.802120517979574
VIC066,0.00012207,144.50145,-36.516390055555554,-62.167438750509,70.214082589365773,-28.725342597255274,60.062675379435106,120.12535075887021,16.451768462848094,0.25611220244455357,0.078463185157116824,168.71441751017892,27.07744092143545
VIC068,0.00012207,145.48847999999998,-36.49877,31.900998904882798,39.60596274990413,-57.185710834498778,-10.200723162675164,-20.401446325350328,0.10775124081230678,0.23528661549055441,0.050751249964902351,175.85102205499322,-30.347859000100922
VIC073,0.00012207,147.9725,-36.5069,30.046327467085277,67.297084889849955,14.70961061909512,-4.8471667234464269,-9.6943334468928537,0.38267363472090926,0.30363257549215628,0.1173590247957097,142.69948255137353,157.48010536673172
VIC074,0.00012207,141.10688975,-35.99910172222222,38.974798224081397,63.788071553831927,48.846103863862481,11.634026326634356,23.268052653268711,0.24146146738968954,0.32664236236446736,0.059655471039964138,-178.71330709786903,-58.434528867102834
VIC075,0.00012207,141.49997980555554,-35.99694130555556,39.709397197392811,53.269037276194467,48.943662359684261,5.9702179290718158,11.940435858143632,0.14583639911310395,0.3422441874583117,0.13637049094287224,-163.99621774016154,119.07990529207233
VIC076,0.00012207,142.0168298888889,-36.03292088888889,33.265030970057495,44.993893928525068,68.135299094923354,9.7698021557458237,19.539604311491647,0.14987252857954875,0.029303314300604292,0.13213034729387493,-26.707582048147422,-13.045904951079594
VIC077,0.00012207,142.50731994444445,-36.000080583333336,48.173934700215234,80.320379623006545,-13.052395909545369,10.055955064265657,20.111910128531314,0.2501779560605954,0.29229304086139307,0.058582318236819544,175.11195626118413,-109.30901654273455
VIC078,0.00012207,143.00234997222222,-36.01989036111111,8.7801945128076486,65.387342379665341,-51.95785972383527,-18.215778961761558,-36.431557923523116,0.76323348783883582,4.06509887702624,0.87485253926647544,18.975156277707796,-87.607605154266594
VIC079,0.00012207,143.55605997222224,-36.00742019444444,8.8348650433323357,83.4677919811447,123.72299915048681,-42.284948802565353,-84.569897605130706,0.80856748162754422,0.31045068798280995,0.054467864562143427,166.23152136290597,-98.777208915309146
VIC080,0.00012207,143.95425,-35.97750011111111,21.655862940105184,62.441303685074608,78.68121228601882,-10.629964944523174,-21.259929889046347,0.48497996284166994,0.4186104564401133,0.140584079002567,167.95871882940745,-73.78247448145153
VIC081,0.00012207,144.50682,-36.00216005555556,46.125506502040906,62.381917878841797,41.680007381457692,1.469152251993789,2.9383045039875779,0.14981842458758993,0.18095409583648556,0.05602683083130796,173.46959227982202,-133.62231983057299
VIC083,0.00012207,145.55511,-36.082860000000004,31.505141895163181,78.299465753290974,62.832644976408631,11.946877365216565,23.89375473043313,0.42615992953540299,0.19390487667926251,0.15600905121498562,-161.45852925302751,-77.329738533649973
VIC085,0.00012207,146.51416,-35.99783,48.85737706609855,62.232119170638072,48.099323890018759,6.7296971439950966,13.459394287990193,0.12039610006005748,0.28213025785973395,0.052454507613740875,156.79180970210146,-29.537863616308012
